track_id,race_date,race_number,program_number,weight_carried,jockey,odds
SAR,2019-08-16,9,2  ,118,Tyler Gaffalione,1070
SAR,2019-08-16,9,3  ,122,Manuel Franco,255
SAR,2019-08-16,9,4  ,120,Jose L. Ortiz,2975
SAR,2019-08-16,9,5  ,122,Joel Rosario,610
SAR,2019-08-16,9,6  ,122,Jose Lezcano,85
SAR,2019-08-16,9,7  ,120,Irad Ortiz Jr.,3250
SAR,2019-08-16,9,8  ,118,John R. Velazquez,2425
SAR,2019-08-16,10,1  ,118,Eric Cancel,900
SAR,2019-08-16,10,10 ,124,Ricardo Santana Jr.,920
SAR,2019-08-16,10,11 ,118,Dylan Davis,5200
SAR,2019-08-16,10,12 ,111,Benjamin Hernandez,2500
SAR,2019-08-16,10,3  ,118,Tyler Gaffalione,345
SAR,2019-08-16,10,4  ,124,Jose Lezcano,365
SAR,2019-08-16,10,5  ,118,Manuel Franco,1160
SAR,2019-08-16,10,6  ,124,Joel Rosario,265
SAR,2019-08-16,10,7  ,113,Joey R. Martinez,4825
SAR,2019-08-16,10,9  ,118,Luis Saez,670
SAR,2019-08-17,1,1  ,119,Javier Castellano,130
SAR,2019-08-17,1,5  ,119,Manuel Franco,750
SAR,2019-08-17,1,7  ,119,Chris Landeros,580
SAR,2019-08-17,1,8  ,119,Jose L. Ortiz,195
SAR,2019-08-17,1,9  ,119,Junior Alvarado,520
SAR,2019-08-17,2,1  ,120,Irad Ortiz Jr.,140
SAR,2019-08-17,2,3  ,122,Ricardo Santana Jr.,830
SAR,2019-08-17,2,4  ,120,Javier Castellano,180
SAR,2019-08-17,2,5  ,122,Luis Saez,2260
SAR,2019-08-17,2,6  ,120,Kendrick Carmouche,265
SAR,2019-08-17,3,1  ,124,Irad Ortiz Jr.,720
SAR,2019-08-17,3,2  ,113,Joey R. Martinez,3350
SAR,2019-08-17,3,6  ,119,Luis Saez,115
SAR,2019-08-17,3,7  ,119,Tyler Gaffalione,95
SAR,2019-08-17,3,8  ,119,Chris Landeros,1350
SAR,2019-08-17,4,1  ,120,Ricardo Santana Jr.,250
SAR,2019-08-17,4,2  ,120,Kendrick Carmouche,2600
SAR,2019-08-17,4,3  ,117,Benjamin Hernandez,500
SAR,2019-08-17,4,4  ,122,Jose L. Ortiz,135
SAR,2019-08-17,4,5  ,124,Luis Saez,1270
SAR,2019-08-17,4,6  ,124,Dylan Davis,5750
SAR,2019-08-17,4,7  ,122,Eric Cancel,2330
SAR,2019-08-17,4,8  ,124,Manuel Franco,910
SAR,2019-08-17,4,9  ,124,Junior Alvarado,1660
SAR,2019-08-17,5,2  ,126,Irad Ortiz Jr.,185
SAR,2019-08-17,5,3  ,124,Joel Rosario,360
SAR,2019-08-17,5,4  ,122,Luis Saez,395
SAR,2019-08-17,5,5  ,122,Kendrick Carmouche,2700
SAR,2019-08-17,5,6  ,124,Jose L. Ortiz,500
SAR,2019-08-17,5,7  ,122,Jose Lezcano,610
SAR,2019-08-17,5,8  ,124,Javier Castellano,1120
SAR,2019-08-17,6,1  ,124,Tyler Gaffalione,1830
SAR,2019-08-17,6,10 ,120,Irad Ortiz Jr.,780
SAR,2019-08-17,6,11 ,120,Jose Lezcano,1110
SAR,2019-08-17,6,12 ,120,Luis Saez,2340
SAR,2019-08-17,6,3  ,124,Junior Alvarado,3025
SAR,2019-08-17,6,5  ,124,Ricardo Santana Jr.,450
SAR,2019-08-17,6,6  ,118,Joel Rosario,2210
SAR,2019-08-17,6,7  ,120,Jose L. Ortiz,840
SAR,2019-08-17,6,8  ,120,Javier Castellano,80
SAR,2019-08-17,7,1  ,119,Javier Castellano,570
SAR,2019-08-17,7,2  ,119,Junior Alvarado,2120
SAR,2019-08-17,7,3  ,119,Luis Saez,2210
SAR,2019-08-17,7,4  ,119,Jose L. Ortiz,85
SAR,2019-08-17,7,5  ,119,Tyler Gaffalione,2875
SAR,2019-08-17,7,6  ,119,Rajiv Maragh,240
SAR,2019-08-17,7,7  ,119,Ricardo Santana Jr.,3025
SAR,2019-08-17,7,8  ,119,Jose Antonio Gallego,6250
SAR,2019-08-17,7,9  ,119,Chris Landeros,1930
SAR,2019-08-17,8,1  ,124,Jose L. Ortiz,540
SAR,2019-08-17,8,2  ,119,Jose Lezcano,1990
SAR,2019-08-17,8,5  ,124,Irad Ortiz Jr.,100
SAR,2019-08-17,8,6  ,121,Junior Alvarado,3300
SAR,2019-08-17,8,7  ,121,Joel Rosario,400
SAR,2019-08-17,8,8  ,121,Luis Saez,410
SAR,2019-08-17,8,9  ,121,Javier Castellano,1290
SAR,2019-08-17,9,1  ,118,Javier Castellano,175
SAR,2019-08-17,9,2  ,118,Tyler Gaffalione,2475
SAR,2019-08-17,9,3  ,120,Manuel Franco,1190
SAR,2019-08-17,9,4  ,120,Jose L. Ortiz,325
SAR,2019-08-17,9,5  ,122,Luis Saez,230
SAR,2019-08-17,9,6  ,120,Joel Rosario,450
SAR,2019-08-17,10,1  ,121,Jose L. Ortiz,175
SAR,2019-08-17,10,2  ,121,Ricardo Santana Jr.,590
SAR,2019-08-17,10,3  ,121,Eric Cancel,3625
SAR,2019-08-17,10,4  ,121,Chris Landeros,1100
SAR,2019-08-17,10,5  ,121,Sophie Doyle,750
SAR,2019-08-17,10,6  ,121,Joel Rosario,620
SAR,2019-08-17,10,7  ,121,Javier Castellano,245
SAR,2019-08-17,10,8  ,121,Manuel Franco,2650
SAR,2019-08-17,11,1  ,115,Benjamin Hernandez,5075
SAR,2019-08-17,11,10 ,120,Irad Ortiz Jr.,1240
SAR,2019-08-17,11,11 ,120,Manuel Franco,920
SAR,2019-08-17,11,2  ,118,Joel Rosario,270
SAR,2019-08-17,11,3  ,124,Dylan Davis,1710
SAR,2019-08-17,11,5  ,120,Javier Castellano,260
SAR,2019-08-17,11,6  ,120,Luis Saez,370
SAR,2019-08-17,11,7  ,120,Luis R. Reyes,1880
SAR,2019-08-17,11,8  ,124,Eric Cancel,4275
SAR,2019-08-17,11,9  ,124,Kendrick Carmouche,780
SAR,2019-08-18,1,1  ,122,Joel Rosario,130
SAR,2019-08-18,1,2  ,118,Tyler Gaffalione,305
SAR,2019-08-18,1,3  ,124,Jose L. Ortiz,410
SAR,2019-08-18,1,4  ,117,Joey R. Martinez,630
SAR,2019-08-18,1,5  ,122,Luis Saez,450
SAR,2019-08-18,2,1  ,124,Luis R. Reyes,2575
SAR,2019-08-18,2,2  ,119,Joey R. Martinez,4275
SAR,2019-08-18,2,3  ,124,Jose L. Ortiz,140
SAR,2019-08-18,2,4  ,124,Michael J. Luzzi,2600
SAR,2019-08-18,2,5  ,124,Luis Saez,580
SAR,2019-08-18,2,6  ,124,Irad Ortiz Jr.,400
SAR,2019-08-18,2,7  ,122,Junior Alvarado,195
SAR,2019-08-18,3,1  ,119,Irad Ortiz Jr.,200
SAR,2019-08-18,3,3  ,119,Chris Landeros,4175
SAR,2019-08-18,3,4  ,119,Tyler Gaffalione,1350
SAR,2019-08-18,3,5  ,119,Luis Saez,190
SAR,2019-08-18,3,7  ,119,Manuel Franco,255
SAR,2019-08-18,3,8  ,119,Dylan Davis,4575
SAR,2019-08-18,3,9  ,119,Jose Lezcano,680
SAR,2019-08-18,4,1A ,120,Luis Saez,1570
SAR,2019-08-18,4,3  ,123,Kendrick Carmouche,275
SAR,2019-08-18,4,4  ,125,Joel Rosario,185
SAR,2019-08-18,4,5  ,118,Jose L. Ortiz,720
SAR,2019-08-18,4,6  ,125,Irad Ortiz Jr.,305
SAR,2019-08-18,4,8  ,123,Tyler Gaffalione,570
SAR,2019-08-18,5,2  ,119,Manuel Franco,340
SAR,2019-08-18,5,3  ,119,Irad Ortiz Jr.,255
SAR,2019-08-18,5,4  ,119,Javier Castellano,245
SAR,2019-08-18,5,5  ,119,Luis Saez,790
SAR,2019-08-18,5,6  ,119,Dylan Davis,1210
SAR,2019-08-18,5,7  ,119,Tyler Gaffalione,1020
SAR,2019-08-18,5,8  ,119,Jose L. Ortiz,730
SAR,2019-08-18,6,1  ,119,Junior Alvarado,1120
SAR,2019-08-18,6,2  ,119,Irad Ortiz Jr.,1720
SAR,2019-08-18,6,3  ,120,Jose Antonio Gallego,5125
SAR,2019-08-18,6,4  ,119,Ricardo Santana Jr.,315
SAR,2019-08-18,6,5  ,119,Jose L. Ortiz,2425
SAR,2019-08-18,6,6  ,119,Joel Rosario,95
SAR,2019-08-18,6,7  ,119,Luis Saez,410
SAR,2019-08-18,6,8  ,119,Chris Landeros,1630
SAR,2019-08-18,7,1  ,124,Chris Landeros,950
SAR,2019-08-18,7,10 ,124,Javier Castellano,270
SAR,2019-08-18,7,2  ,122,Jose L. Ortiz,200
SAR,2019-08-18,7,3  ,124,Irad Ortiz Jr.,190
SAR,2019-08-18,7,6  ,122,Junior Alvarado,540
SAR,2019-08-18,8,10 ,123,Manuel Franco,410
SAR,2019-08-18,8,12 ,123,Jose L. Ortiz,215
SAR,2019-08-18,8,13 ,120,Irad Ortiz Jr.,195
SAR,2019-08-18,8,2  ,123,Junior Alvarado,760
SAR,2019-08-18,8,4  ,120,Kendrick Carmouche,630
SAR,2019-08-18,8,7  ,125,Dylan Davis,1530
SAR,2019-08-18,8,9  ,118,Benjamin Hernandez,2725
SAR,2019-08-18,9,1  ,124,Irad Ortiz Jr.,440
SAR,2019-08-18,9,2  ,122,Javier Castellano,1970
SAR,2019-08-18,9,3  ,118,Ricardo Santana Jr.,1420
SAR,2019-08-18,9,4  ,124,Joel Rosario,500
SAR,2019-08-18,9,5  ,118,Luis Saez,1110
SAR,2019-08-18,9,6  ,124,Julien R. Leparoux,2900
SAR,2019-08-18,9,7  ,124,Jose L. Ortiz,60
SAR,2019-08-18,10,2  ,120,Tyler Gaffalione,195
SAR,2019-08-18,10,3  ,113,Benjamin Hernandez,1060
SAR,2019-08-18,10,5  ,123,Ricardo Santana Jr.,75
SAR,2019-08-18,10,7  ,118,Dylan Davis,870
SAR,2019-08-18,10,8  ,125,Rajiv Maragh,900
SAR,2019-08-21,2,1  ,125,Jose Lezcano,230
SAR,2019-08-21,2,2  ,120,Jose L. Ortiz,750
SAR,2019-08-21,2,3  ,125,Dylan Davis,800
SAR,2019-08-21,2,4  ,118,Irad Ortiz Jr.,830
SAR,2019-08-21,2,5  ,120,Javier Castellano,80
SAR,2019-08-21,3,1  ,119,Ricardo Santana Jr.,620
SAR,2019-08-21,3,3  ,115,Heman K. Harkie,2400
SAR,2019-08-21,3,4  ,119,Irad Ortiz Jr.,105
SAR,2019-08-21,3,5  ,119,Manuel Franco,620
SAR,2019-08-21,3,6  ,120,Jose Antonio Gallego,870
SAR,2019-08-21,3,7  ,119,Rajiv Maragh,240
SAR,2019-08-21,4,1  ,118,Manuel Franco,245
SAR,2019-08-21,4,2  ,124,Jose Lezcano,375
SAR,2019-08-21,4,3  ,122,Jorge A. Vargas Jr.,880
SAR,2019-08-21,4,5  ,122,Jose L. Ortiz,65
SAR,2019-08-21,5,11 ,119,Irad Ortiz Jr.,3200
SAR,2019-08-21,5,12 ,119,Eric Cancel,730
SAR,2019-08-21,5,2  ,119,Jose L. Ortiz,530
SAR,2019-08-21,5,3  ,119,Kendrick Carmouche,2030
SAR,2019-08-21,5,4  ,113,Joey R. Martinez,5400
SAR,2019-08-21,5,5  ,119,Luis Saez,950
SAR,2019-08-21,5,6  ,119,Junior Alvarado,3650
SAR,2019-08-21,5,7  ,119,Joel Rosario,65
SAR,2019-08-21,5,8  ,119,Tyler Gaffalione,1720
SAR,2019-08-21,5,9  ,119,Jose Lezcano,1990
SAR,2019-08-21,6,1  ,119,Luis Saez,175
SAR,2019-08-21,6,10 ,119,Ricardo Santana Jr.,870
SAR,2019-08-21,6,3  ,119,Tyler Gaffalione,760
SAR,2019-08-21,6,4  ,119,Irad Ortiz Jr.,450
SAR,2019-08-21,6,5  ,119,Joe Bravo,1440
SAR,2019-08-21,6,6  ,119,Luis R. Reyes,1260
SAR,2019-08-21,6,7  ,119,Jose L. Ortiz,265
SAR,2019-08-21,6,9  ,120,Jose Antonio Gallego,4375
SAR,2019-08-21,7,1  ,120,Luis Saez,210
SAR,2019-08-21,7,2  ,124,Michael J. Luzzi,305
SAR,2019-08-21,7,5  ,117,Joey R. Martinez,1090
SAR,2019-08-21,7,7  ,122,Jose L. Ortiz,85
SAR,2019-08-21,8,10 ,119,Joey R. Martinez,1280
SAR,2019-08-21,8,11 ,126,Jose L. Ortiz,1000
SAR,2019-08-21,8,2  ,126,Tyler Gaffalione,370
SAR,2019-08-21,8,4  ,118,Ricardo Santana Jr.,320
SAR,2019-08-21,8,6  ,122,Chris Landeros,3075
SAR,2019-08-21,8,7  ,126,Kendrick Carmouche,810
SAR,2019-08-21,8,8  ,118,Joel Rosario,355
SAR,2019-08-21,8,9  ,126,Luis Saez,350
SAR,2019-08-21,9,11 ,117,Benjamin Hernandez,4075
SAR,2019-08-21,9,12 ,118,Irad Ortiz Jr.,930
SAR,2019-08-21,9,1A ,120,Ricardo Santana Jr.,1660
SAR,2019-08-21,9,2  ,120,Eric Cancel,315
SAR,2019-08-21,9,3  ,122,Jose Lezcano,1370
SAR,2019-08-21,9,5  ,118,Luis R. Reyes,2090
SAR,2019-08-21,9,6  ,118,John R. Velazquez,960
SAR,2019-08-21,9,7  ,120,Jose L. Ortiz,280
SAR,2019-08-21,9,8  ,120,Javier Castellano,540
SAR,2019-08-21,9,9  ,124,Dylan Davis,560
SAR,2019-08-21,10,15 ,120,John R. Velazquez,50
SAR,2019-08-21,10,16 ,122,Irad Ortiz Jr.,940
SAR,2019-08-21,10,5  ,122,Joel Rosario,850
SAR,2019-08-21,10,6  ,122,Dylan Davis,400
SAR,2019-08-21,10,7  ,126,Jose Lezcano,840
SAR,2019-08-21,10,9  ,118,Tyler Gaffalione,3600
SAR,2019-08-22,1,1  ,146,Jack Doyle,2850
SAR,2019-08-22,1,2  ,154,Thomas Garner,55
SAR,2019-08-22,1,3  ,142,Kieran Norris,2600
SAR,2019-08-22,1,5  ,144,Michael Mitchell,580
SAR,2019-08-22,1,6  ,142,Bernard Dalton,1500
SAR,2019-08-22,1,7  ,144,Darren Nagle,1190
SAR,2019-08-22,1,8  ,144,William McCarthy,680
SAR,2019-08-22,1,9  ,144,Gerard Galligan,1500
SAR,2019-08-22,2,1  ,120,Manuel Franco,1330
SAR,2019-08-22,2,2  ,120,Irad Ortiz Jr.,95
SAR,2019-08-22,2,3  ,125,Tyler Gaffalione,2600
SAR,2019-08-22,2,4  ,123,Joel Rosario,630
SAR,2019-08-22,2,5  ,125,Jose L. Ortiz,390
SAR,2019-08-22,2,6  ,116,Heman K. Harkie,5050
SAR,2019-08-22,2,7  ,120,Jose Lezcano,350
SAR,2019-08-22,3,1A ,120,Jose L. Ortiz,1070
SAR,2019-08-22,3,2  ,120,Irad Ortiz Jr.,190
SAR,2019-08-22,3,3  ,125,Jose Lezcano,650
SAR,2019-08-22,3,4  ,120,Manuel Franco,255
SAR,2019-08-22,3,6  ,125,Luis Saez,255
SAR,2019-08-22,3,7  ,125,Junior Alvarado,1320
SAR,2019-08-22,4,1  ,123,Jose L. Ortiz,290
SAR,2019-08-22,4,2  ,120,Luis Saez,2600
SAR,2019-08-22,4,3  ,120,Eric Cancel,420
SAR,2019-08-22,4,4  ,125,Kendrick Carmouche,140
SAR,2019-08-22,4,5  ,120,Tyler Gaffalione,480
SAR,2019-08-22,4,6  ,120,Joel Rosario,680
SAR,2019-08-22,5,1  ,119,Luis R. Reyes,1430
SAR,2019-08-22,5,10 ,119,Junior Alvarado,1190
SAR,2019-08-22,5,3  ,119,Manuel Franco,530
SAR,2019-08-22,5,4  ,119,Joel Rosario,910
SAR,2019-08-22,5,6  ,119,Michael J. Luzzi,1790
SAR,2019-08-22,5,8  ,119,Rajiv Maragh,235
SAR,2019-08-22,5,9  ,119,Kendrick Carmouche,125
SAR,2019-08-22,6,1  ,119,Tyler Gaffalione,110
SAR,2019-08-22,6,1A ,119,Jose L. Ortiz,110
SAR,2019-08-22,6,2  ,119,Manuel Franco,2220
SAR,2019-08-22,6,3  ,119,Luis Saez,1250
SAR,2019-08-22,6,5  ,119,Irad Ortiz Jr.,640
SAR,2019-08-22,6,6  ,119,John R. Velazquez,400
SAR,2019-08-22,6,7  ,119,Dylan Davis,3600
SAR,2019-08-22,6,8  ,119,Joel Rosario,410
SAR,2019-08-22,6,9  ,119,Junior Alvarado,1650
SAR,2019-08-22,7,1  ,118,Nazario Alvarado,3750
SAR,2019-08-22,7,10 ,118,Junior Alvarado,670
SAR,2019-08-22,7,12 ,117,Heman K. Harkie,8500
SAR,2019-08-22,7,13 ,118,Irad Ortiz Jr.,350
SAR,2019-08-22,7,14 ,118,Jose L. Ortiz,720
SAR,2019-08-22,7,4  ,119,Rajiv Maragh,780
SAR,2019-08-22,7,6  ,118,Luis Saez,870
SAR,2019-08-22,7,7  ,124,Ricardo Santana Jr.,360
SAR,2019-08-22,7,8  ,118,Javier Castellano,700
SAR,2019-08-22,7,9  ,124,Joel Rosario,690
SAR,2019-08-22,8,1  ,122,Manuel Franco,510
SAR,2019-08-22,8,2  ,126,Irad Ortiz Jr.,165
SAR,2019-08-22,8,3  ,122,Rajiv Maragh,720
SAR,2019-08-22,8,4  ,124,Luis Saez,360
SAR,2019-08-22,8,5  ,122,Ricardo Santana Jr.,295
SAR,2019-08-22,8,6  ,115,Benjamin Hernandez,1430
SAR,2019-08-22,9,10 ,120,Joel Rosario,315
SAR,2019-08-22,9,5  ,118,John R. Velazquez,1030
SAR,2019-08-22,9,6  ,118,Irad Ortiz Jr.,90
SAR,2019-08-22,9,7  ,120,Jose L. Ortiz,2040
SAR,2019-08-22,9,8  ,118,Javier Castellano,345
SAR,2019-08-22,9,9  ,118,Junior Alvarado,1370
SAR,2019-08-22,10,1  ,118,Joel Rosario,290
SAR,2019-08-22,10,11 ,118,Irad Ortiz Jr.,790
SAR,2019-08-22,10,13 ,118,Kendrick Carmouche,850
SAR,2019-08-22,10,14 ,118,Eric Cancel,305
SAR,2019-08-22,10,3  ,118,Luis Saez,370
SAR,2019-08-22,10,7  ,118,Jose L. Ortiz,430
SAR,2019-08-22,10,9  ,118,Manuel Franco,1200
SAR,2019-08-23,1,1  ,119,Javier Castellano,150
SAR,2019-08-23,1,10 ,113,Joey R. Martinez,9100
SAR,2019-08-23,1,11 ,119,Ricardo Santana Jr.,1360
SAR,2019-08-23,1,3  ,119,Luis Saez,1760
SAR,2019-08-23,1,4  ,119,Junior Alvarado,1140
SAR,2019-08-23,1,5  ,119,Joel Rosario,1080
SAR,2019-08-23,1,6  ,119,Chris Landeros,3900
SAR,2019-08-23,1,7  ,119,Manuel Franco,400
SAR,2019-08-23,1,8  ,119,Jorge A. Vargas Jr.,1720
SAR,2019-08-23,1,9  ,119,Tyler Gaffalione,350
SAR,2019-08-23,2,1  ,118,Junior Alvarado,215
SAR,2019-08-23,2,2  ,118,Eric Cancel,1310
SAR,2019-08-23,2,3  ,118,Javier Castellano,600
SAR,2019-08-23,2,4  ,118,Luis Saez,290
SAR,2019-08-23,2,5  ,124,Jose L. Ortiz,345
SAR,2019-08-23,2,6  ,118,Dylan Davis,3425
SAR,2019-08-23,2,7  ,118,Irad Ortiz Jr.,610
SAR,2019-08-23,2,9  ,118,Luis R. Reyes,5575
SAR,2019-08-23,3,1  ,120,Luis Saez,1140
SAR,2019-08-23,3,2  ,120,Jose Lezcano,115
SAR,2019-08-23,3,3  ,118,Manuel Franco,2230
SAR,2019-08-23,3,4  ,123,Jose Baez,910
SAR,2019-08-23,3,5  ,118,Jose L. Ortiz,240
SAR,2019-08-23,3,6  ,123,Irad Ortiz Jr.,365
SAR,2019-08-23,4,1  ,119,Joel Rosario,690
SAR,2019-08-23,4,10 ,119,Kendrick Carmouche,1810
SAR,2019-08-23,4,2  ,119,Ricardo Santana Jr.,1240
SAR,2019-08-23,4,3  ,112,Benjamin Hernandez,2925
SAR,2019-08-23,4,4  ,119,Tyler Gaffalione,330
SAR,2019-08-23,4,5  ,119,Joe Bravo,1750
SAR,2019-08-23,4,6  ,119,Manuel Franco,1780
SAR,2019-08-23,4,8  ,119,Jose L. Ortiz,320
SAR,2019-08-23,4,9  ,119,Luis Saez,200
SAR,2019-08-23,5,2  ,118,Manuel Franco,190
SAR,2019-08-23,5,3  ,118,Joel Rosario,250
SAR,2019-08-23,5,4  ,118,Dylan Davis,3100
SAR,2019-08-23,5,6  ,120,Junior Alvarado,160
SAR,2019-08-23,5,7  ,118,Eric Cancel,1940
SAR,2019-08-23,5,9  ,122,Jose L. Ortiz,850
SAR,2019-08-23,6,10 ,118,Irad Ortiz Jr.,470
SAR,2019-08-23,6,11 ,120,Jose L. Ortiz,570
SAR,2019-08-23,6,12 ,120,Tyler Gaffalione,200
SAR,2019-08-23,6,3  ,124,Manuel Franco,750
SAR,2019-08-23,6,4  ,120,Junior Alvarado,340
SAR,2019-08-23,6,5  ,124,Jaime Rodriguez,1090
SAR,2019-08-23,6,6  ,124,Chris Landeros,2380
SAR,2019-08-23,6,7  ,124,Jomar Torres,2400
SAR,2019-08-23,6,9  ,122,Dylan Davis,2975
SAR,2019-08-23,7,1  ,122,John R. Velazquez,580
SAR,2019-08-23,7,2  ,122,Jose Lezcano,420
SAR,2019-08-23,7,3  ,122,Irad Ortiz Jr.,1180
SAR,2019-08-23,7,4  ,122,Luis R. Reyes,3100
SAR,2019-08-23,7,5  ,122,Javier Castellano,110
SAR,2019-08-23,7,6  ,122,Luis Saez,265
SAR,2019-08-23,8,1  ,122,Ricardo Santana Jr.,2050
SAR,2019-08-23,8,2  ,122,Junior Alvarado,1200
SAR,2019-08-23,8,3  ,122,Joel Rosario,225
SAR,2019-08-23,8,4  ,122,Dylan Davis,1200
SAR,2019-08-23,8,5  ,122,Tyler Gaffalione,860
SAR,2019-08-23,8,6  ,118,Javier Castellano,1030
SAR,2019-08-23,8,7  ,122,Jorge A. Vargas Jr.,345
SAR,2019-08-23,8,8  ,122,Luis Saez,840
SAR,2019-08-23,8,9  ,122,Manuel Franco,500
SAR,2019-08-23,9,1  ,124,Irad Ortiz Jr.,245
SAR,2019-08-23,9,2  ,118,John R. Velazquez,1130
SAR,2019-08-23,9,3  ,122,Javier Castellano,220
SAR,2019-08-23,9,4  ,118,Manuel Franco,1230
SAR,2019-08-23,9,5  ,118,Luis Saez,1160
SAR,2019-08-23,9,6  ,118,Eric Cancel,1270
SAR,2019-08-23,9,8  ,122,Joel Rosario,250
SAR,2019-08-23,10,1  ,118,Irad Ortiz Jr.,1140
SAR,2019-08-23,10,10 ,118,Kendrick Carmouche,2600
SAR,2019-08-23,10,2  ,124,Ricardo Santana Jr.,290
SAR,2019-08-23,10,3  ,118,Dylan Davis,7175
SAR,2019-08-23,10,5  ,122,Jose L. Ortiz,470
SAR,2019-08-23,10,6  ,122,Rajiv Maragh,750
SAR,2019-08-23,10,7  ,122,Jose Lezcano,250
SAR,2019-08-23,10,8  ,120,John R. Velazquez,530
SAR,2019-08-23,10,9  ,118,Joel Rosario,1310
SAR,2019-08-23,11,1  ,118,Eric Cancel,3800
SAR,2019-08-23,11,10 ,124,Irad Ortiz Jr.,890
SAR,2019-08-23,11,11 ,124,Junior Alvarado,680
SAR,2019-08-23,11,12 ,124,Jose Lezcano,1120
SAR,2019-08-23,11,2  ,118,Jose L. Ortiz,110
SAR,2019-08-23,11,3  ,118,Luis R. Reyes,5150
SAR,2019-08-23,11,4  ,118,Chris Landeros,1410
SAR,2019-08-23,11,6  ,113,Joey R. Martinez,2925
SAR,2019-08-23,11,8  ,118,Tyler Gaffalione,4950
SAR,2019-08-23,11,9  ,118,Manuel Franco,305
SAR,2019-08-24,1,1  ,122,Irad Ortiz Jr.,65
SAR,2019-08-24,1,10 ,124,Junior Alvarado,540
SAR,2019-08-24,1,1A ,126,Jose Lezcano,65
SAR,2019-08-24,1,4  ,122,Kendrick Carmouche,1920
SAR,2019-08-24,1,5  ,124,Ricardo Santana Jr.,480
SAR,2019-08-24,1,6  ,122,Emisael Jaramillo,4050
SAR,2019-08-24,1,7  ,122,Jose L. Ortiz,1350
SAR,2019-08-24,1,8  ,124,Javier Castellano,720
SAR,2019-08-24,2,1  ,119,Tyler Gaffalione,365
SAR,2019-08-24,2,2  ,119,Joel Rosario,1360
SAR,2019-08-24,2,3  ,119,Irad Ortiz Jr.,300
SAR,2019-08-24,2,4  ,119,Luis Saez,170
SAR,2019-08-24,2,6  ,119,John R. Velazquez,470
SAR,2019-08-24,2,7  ,119,Jose L. Ortiz,1180
SAR,2019-08-24,2,8  ,119,Ricardo Santana Jr.,2270
SAR,2019-08-24,3,10 ,118,Manuel Franco,4225
SAR,2019-08-24,3,11 ,118,Florent Geroux,2500
SAR,2019-08-24,3,12 ,118,Ricardo Santana Jr.,1090
SAR,2019-08-24,3,2  ,124,Joel Rosario,210
SAR,2019-08-24,3,3  ,118,Tyler Gaffalione,430
SAR,2019-08-24,3,4  ,119,Rajiv Maragh,4250
SAR,2019-08-24,3,5  ,118,Javier Castellano,2800
SAR,2019-08-24,3,6  ,118,Junior Alvarado,950
SAR,2019-08-24,3,7  ,118,Jose L. Ortiz,430
SAR,2019-08-24,3,8  ,118,Luis Saez,2290
SAR,2019-08-24,3,9  ,124,Irad Ortiz Jr.,540
SAR,2019-08-24,4,1  ,122,Manuel Franco,1410
SAR,2019-08-24,4,10 ,117,Joey R. Martinez,9750
SAR,2019-08-24,4,11 ,120,Joel Rosario,250
SAR,2019-08-24,4,12 ,118,Junior Alvarado,5550
SAR,2019-08-24,4,2  ,122,Tyler Gaffalione,2950
SAR,2019-08-24,4,3  ,120,Ricardo Santana Jr.,630
SAR,2019-08-24,4,4  ,120,Emisael Jaramillo,1450
SAR,2019-08-24,4,5  ,120,Florent Geroux,780
SAR,2019-08-24,4,6  ,120,Jorge A. Vargas Jr.,1580
SAR,2019-08-24,4,7  ,124,Jose L. Ortiz,290
SAR,2019-08-24,4,8  ,124,Irad Ortiz Jr.,700
SAR,2019-08-24,4,9  ,124,Dylan Davis,3700
SAR,2019-08-24,5,1  ,122,Luis Saez,155
SAR,2019-08-24,5,2  ,122,Joel Rosario,2220
SAR,2019-08-24,5,3  ,124,Ricardo Santana Jr.,90
SAR,2019-08-24,5,4  ,118,Eric Cancel,3275
SAR,2019-08-24,5,5  ,118,Jose L. Ortiz,1110
SAR,2019-08-24,5,6  ,118,Irad Ortiz Jr.,690
SAR,2019-08-24,6,1  ,120,David Cohen,1220
SAR,2019-08-24,6,2  ,122,Javier Castellano,75
SAR,2019-08-24,6,4  ,122,Jose L. Ortiz,245
SAR,2019-08-24,6,5  ,124,Ricardo Santana Jr.,460
SAR,2019-08-24,6,7  ,118,John R. Velazquez,1040
SAR,2019-08-24,7,1  ,122,Emisael Jaramillo,30
SAR,2019-08-24,7,2  ,122,Irad Ortiz Jr.,2040
SAR,2019-08-24,7,3  ,118,Tyler Gaffalione,5475
SAR,2019-08-24,7,4  ,118,Chris Landeros,1270
SAR,2019-08-24,7,5  ,118,Ricardo Santana Jr.,1890
SAR,2019-08-24,7,6  ,122,John R. Velazquez,1040
SAR,2019-08-24,7,7  ,118,Manuel Franco,6125
SAR,2019-08-24,7,8  ,118,Joel Rosario,1430
SAR,2019-08-24,7,9  ,124,Corey J. Lanerie,1050
SAR,2019-08-24,8,1  ,118,Ricardo Santana Jr.,4700
SAR,2019-08-24,8,2  ,118,Javier Castellano,365
SAR,2019-08-24,8,3  ,122,Jose L. Ortiz,305
SAR,2019-08-24,8,4  ,120,John R. Velazquez,730
SAR,2019-08-24,8,5  ,120,Florent Geroux,1010
SAR,2019-08-24,8,6  ,118,Tyler Gaffalione,4050
SAR,2019-08-24,8,7  ,118,Joel Rosario,1140
